Season;Round;HomeTeam;AwayTeam;LocalWin;PositionHome;GamesPlayedHome;WinsHome;DrawsHome;LossesHome;GoalsFavourHome;GoalsAgainstHome;GoalDifferenceHome;PointsHome;LeagueWeightHome;HistoricalPointsHome;HistoricalPositionHome;PositionAway;GamesPlayedAway;WinsAway;DrawsAway;LossesAway;GoalsFavourAway;GoalsAgainstAway;GoalDifferenceAway;PointsAway;LeagueWeightAway;HistoricalPointsAway;HistoricalPositionAway;Year;count_sixteenHome;count_quarterHome;count_semisHome;count_finalHome;count_championsHome;count_sixteenAway;count_quarterAway;count_semisAway;count_finalAway;count_championsAway;PositionChampionsHome;GamesPlayedChampionsHome;WinsChampionsHome;DrawsChampionsHome;LossesChampionsHome;GoalsFavourChampionsHome;GoalsAgainstChampionsHome;GoalDifferenceChampionsHome;PointsChampionsHome;PositionChampionsAway;GamesPlayedChampionsAway;WinsChampionsAway;DrawsChampionsAway;LossesChampionsAway;GoalsFavourChampionsAway;GoalsAgainstChampionsAway;GoalDifferenceChampionsAway;PointsChampionsAway
2017-2018;sixteen;Juventus;Tottenham Hotspur;-1;1.0;38.0;0.7894736842105263;0.13157894736842105;0.07894736842105263;2.263157894736842;0.631578947368421;1.631578947368421;2.5;-0.5541017541874508;2.4065073467340343;1.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.9473684210526316;0.9473684210526315;1.0;2.026315789473684;0.6524101299303857;2.0046026535529573;3.184364932908131;2017;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.7894736842105263;0.13157894736842105;0.07894736842105263;2.263157894736842;0.631578947368421;1.631578947368421;2.5;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.9473684210526316;0.9473684210526315;1.0;2.026315789473684
2017-2018;sixteen;Tottenham Hotspur;Juventus;0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.9473684210526316;0.9473684210526315;1.0;2.026315789473684;0.6524101299303857;2.0046026535529573;3.184364932908131;1.0;38.0;0.7894736842105263;0.13157894736842105;0.07894736842105263;2.263157894736842;0.631578947368421;1.631578947368421;2.5;-0.5541017541874508;2.4065073467340343;1.0;2017;0.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.9473684210526316;0.9473684210526315;1.0;2.026315789473684;1.0;38.0;0.7894736842105263;0.13157894736842105;0.07894736842105263;2.263157894736842;0.631578947368421;1.631578947368421;2.5
2017-2018;sixteen;Porto;Liverpool;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157;0.6524101299303857;1.8434881504086504;5.235754925200157;2017;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157
2017-2018;sixteen;Porto;Liverpool;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157;0.6524101299303857;1.8434881504086504;5.235754925200157;2017;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157
2017-2018;sixteen;Porto;Liverpool;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157;0.6524101299303857;1.8434881504086504;5.235754925200157;2017;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157
2017-2018;sixteen;Liverpool;Porto;-1;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157;0.6524101299303857;1.8434881504086504;5.235754925200157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5526315789473685;0.3157894736842105;0.13157894736842105;2.210526315789474;1.0;1.2105263157894737;1.9736842105263157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-2018;sixteen;Chelsea;Barcelona;-1;5.0;38.0;0.5526315789473685;0.18421052631578946;0.2631578947368421;1.631578947368421;1.0;0.631578947368421;1.8421052631578947;0.6524101299303857;2.079223237603651;3.687111750542446;1.0;38.0;0.7368421052631579;0.23684210526315788;0.02631578947368421;2.6052631578947367;0.7631578947368421;1.8421052631578947;2.4473684210526314;1.367380135333548;2.3852898884617293;1.556590558014963;2017;3.0;1.0;1.0;0.0;0.0;4.0;4.0;1.0;1.0;1.0;5.0;38.0;0.5526315789473685;0.18421052631578946;0.2631578947368421;1.631578947368421;1.0;0.631578947368421;1.8421052631578947;1.0;38.0;0.7368421052631579;0.23684210526315788;0.02631578947368421;2.6052631578947367;0.7631578947368421;1.8421052631578947;2.4473684210526314
2017-2018;sixteen;Chelsea;Barcelona;-1;5.0;38.0;0.5526315789473685;0.18421052631578946;0.2631578947368421;1.631578947368421;1.0;0.631578947368421;1.8421052631578947;0.6524101299303857;2.079223237603651;3.687111750542446;1.0;38.0;0.7368421052631579;0.23684210526315788;0.02631578947368421;2.6052631578947367;0.7631578947368421;1.8421052631578947;2.4473684210526314;1.367380135333548;2.3852898884617293;1.556590558014963;2017;3.0;1.0;1.0;0.0;0.0;4.0;4.0;1.0;1.0;1.0;5.0;38.0;0.5526315789473685;0.18421052631578946;0.2631578947368421;1.631578947368421;1.0;0.631578947368421;1.8421052631578947;1.0;38.0;0.7368421052631579;0.23684210526315788;0.02631578947368421;2.6052631578947367;0.7631578947368421;1.8421052631578947;2.4473684210526314
2017-2018;sixteen;Barcelona;Chelsea;1;1.0;38.0;0.7368421052631579;0.23684210526315788;0.02631578947368421;2.6052631578947367;0.7631578947368421;1.8421052631578947;2.4473684210526314;1.367380135333548;2.3852898884617293;1.556590558014963;5.0;38.0;0.5526315789473685;0.18421052631578946;0.2631578947368421;1.631578947368421;1.0;0.631578947368421;1.8421052631578947;0.6524101299303857;2.079223237603651;3.687111750542446;2017;4.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.7368421052631579;0.23684210526315788;0.02631578947368421;2.6052631578947367;0.7631578947368421;1.8421052631578947;2.4473684210526314;5.0;38.0;0.5526315789473685;0.18421052631578946;0.2631578947368421;1.631578947368421;1.0;0.631578947368421;1.8421052631578947
2017-2018;sixteen;Basel;Manchester City;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.8421052631578947;0.10526315789473684;0.05263157894736842;2.789473684210526;0.7105263157894737;2.0789473684210527;2.6315789473684212;0.6524101299303857;1.9912537777245196;2.905526599245047;2017;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.8421052631578947;0.10526315789473684;0.05263157894736842;2.789473684210526;0.7105263157894737;2.0789473684210527;2.6315789473684212
2017-2018;sixteen;Basel;Manchester City;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.8421052631578947;0.10526315789473684;0.05263157894736842;2.789473684210526;0.7105263157894737;2.0789473684210527;2.6315789473684212;0.6524101299303857;1.9912537777245196;2.905526599245047;2017;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.8421052631578947;0.10526315789473684;0.05263157894736842;2.789473684210526;0.7105263157894737;2.0789473684210527;2.6315789473684212
2017-2018;sixteen;Manchester City;Basel;0;1.0;38.0;0.8421052631578947;0.10526315789473684;0.05263157894736842;2.789473684210526;0.7105263157894737;2.0789473684210527;2.6315789473684212;0.6524101299303857;1.9912537777245196;2.905526599245047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.8421052631578947;0.10526315789473684;0.05263157894736842;2.789473684210526;0.7105263157894737;2.0789473684210527;2.6315789473684212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-2018;sixteen;Real Madrid;Paris Saint Germain;1;3.0;38.0;0.5789473684210527;0.2631578947368421;0.15789473684210525;2.473684210526316;1.1578947368421053;1.3157894736842106;2.0;1.367380135333548;2.4051411558961178;1.6464820901681405;1.0;38.0;0.7631578947368421;0.15789473684210525;0.07894736842105263;2.8421052631578947;0.7631578947368421;2.0789473684210527;2.4473684210526314;-1.1350148835775202;2.34256556214286;1.4550542339234114;2017;4.0;4.0;4.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;38.0;0.5789473684210527;0.2631578947368421;0.15789473684210525;2.473684210526316;1.1578947368421053;1.3157894736842106;2.0;1.0;38.0;0.7631578947368421;0.15789473684210525;0.07894736842105263;2.8421052631578947;0.7631578947368421;2.0789473684210527;2.4473684210526314
2017-2018;sixteen;Paris Saint Germain;Real Madrid;0;1.0;38.0;0.7631578947368421;0.15789473684210525;0.07894736842105263;2.8421052631578947;0.7631578947368421;2.0789473684210527;2.4473684210526314;-1.1350148835775202;2.34256556214286;1.4550542339234114;3.0;38.0;0.5789473684210527;0.2631578947368421;0.15789473684210525;2.473684210526316;1.1578947368421053;1.3157894736842106;2.0;1.367380135333548;2.4051411558961178;1.6464820901681405;2017;4.0;3.0;0.0;0.0;0.0;4.0;4.0;4.0;3.0;3.0;1.0;38.0;0.7631578947368421;0.15789473684210525;0.07894736842105263;2.8421052631578947;0.7631578947368421;2.0789473684210527;2.4473684210526314;3.0;38.0;0.5789473684210527;0.2631578947368421;0.15789473684210525;2.473684210526316;1.1578947368421053;1.3157894736842106;2.0
2017-2018;sixteen;Paris Saint Germain;Real Madrid;0;1.0;38.0;0.7631578947368421;0.15789473684210525;0.07894736842105263;2.8421052631578947;0.7631578947368421;2.0789473684210527;2.4473684210526314;-1.1350148835775202;2.34256556214286;1.4550542339234114;3.0;38.0;0.5789473684210527;0.2631578947368421;0.15789473684210525;2.473684210526316;1.1578947368421053;1.3157894736842106;2.0;1.367380135333548;2.4051411558961178;1.6464820901681405;2017;4.0;3.0;0.0;0.0;0.0;4.0;4.0;4.0;3.0;3.0;1.0;38.0;0.7631578947368421;0.15789473684210525;0.07894736842105263;2.8421052631578947;0.7631578947368421;2.0789473684210527;2.4473684210526314;3.0;38.0;0.5789473684210527;0.2631578947368421;0.15789473684210525;2.473684210526316;1.1578947368421053;1.3157894736842106;2.0
2017-2018;sixteen;Shakhtar;Roma;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.605263157894737;0.7368421052631579;0.868421052631579;2.026315789473684;-0.5541017541874508;2.1583950075036107;2.2760043447065934;2017;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.605263157894737;0.7368421052631579;0.868421052631579;2.026315789473684
2017-2018;sixteen;Shakhtar;Roma;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.605263157894737;0.7368421052631579;0.868421052631579;2.026315789473684;-0.5541017541874508;2.1583950075036107;2.2760043447065934;2017;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.605263157894737;0.7368421052631579;0.868421052631579;2.026315789473684
2017-2018;sixteen;Roma;Shakhtar;1;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.605263157894737;0.7368421052631579;0.868421052631579;2.026315789473684;-0.5541017541874508;2.1583950075036107;2.2760043447065934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;38.0;0.6052631578947368;0.21052631578947367;0.18421052631578946;1.605263157894737;0.7368421052631579;0.868421052631579;2.026315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-2019;final;Liverpool;Tottenham Hotspur;1;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;2018;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579
2018-2019;final;Liverpool;Tottenham Hotspur;1;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;2018;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579
2018-2019;final;Liverpool;Tottenham Hotspur;1;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;2018;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579
2018-2019;semis;Tottenham Hotspur;Ajax;0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-2019;semis;Tottenham Hotspur;Ajax;0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-2019;semis;Ajax;Tottenham Hotspur;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;2018;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579
2018-2019;semis;Ajax;Tottenham Hotspur;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;2018;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579
2018-2019;semis;Ajax;Tottenham Hotspur;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579;0.6524101299303857;2.0139101093124667;3.105335885104429;2018;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.6052631578947368;0.05263157894736842;0.34210526315789475;1.763157894736842;1.0263157894736843;0.7368421052631579;1.868421052631579
2018-2019;semis;Barcelona;Liverpool;1;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;2018;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686
2018-2019;semis;Barcelona;Liverpool;1;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;2018;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686
2018-2019;semis;Liverpool;Barcelona;1;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;2018;1.0;1.0;1.0;0.0;0.0;5.0;5.0;1.0;1.0;1.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526
2018-2019;semis;Liverpool;Barcelona;1;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;2018;1.0;1.0;1.0;0.0;0.0;5.0;5.0;1.0;1.0;1.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526
2018-2019;quarter;Manchester United;Barcelona;0;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158;0.6524101299303857;1.9335886991046263;3.994404592338619;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;2018;2.0;1.0;0.0;0.0;0.0;5.0;5.0;1.0;1.0;1.0;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526
2018-2019;quarter;Manchester United;Barcelona;0;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158;0.6524101299303857;1.9335886991046263;3.994404592338619;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;2018;2.0;1.0;0.0;0.0;0.0;5.0;5.0;1.0;1.0;1.0;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526
2018-2019;quarter;Barcelona;Manchester United;1;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158;0.6524101299303857;1.9335886991046263;3.994404592338619;2018;5.0;5.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158
2018-2019;quarter;Barcelona;Manchester United;1;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;1.367380135333548;2.411900194675193;1.3180049380566805;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158;0.6524101299303857;1.9335886991046263;3.994404592338619;2018;5.0;5.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;38.0;0.6842105263157895;0.23684210526315788;0.07894736842105263;2.3684210526315788;0.9473684210526315;1.4210526315789473;2.289473684210526;6.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.7105263157894737;1.4210526315789473;0.2894736842105263;1.736842105263158
2018-2019;quarter;Liverpool;Porto;1;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-2019;quarter;Porto;Liverpool;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;2018;3.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686
2018-2019;quarter;Porto;Liverpool;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686;0.6524101299303857;1.899297411403092;4.706041744299496;2018;3.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7894736842105263;0.18421052631578946;0.02631578947368421;2.3421052631578947;0.5789473684210527;1.763157894736842;2.5526315789473686
